direction,point_id,x_rect,y_rect
center,0,359,329
center,1,396,329
center,2,434,329
center,3,472,330
center,4,508,330
center,5,359,366
center,6,396,366
center,7,434,366
center,8,471,366
center,9,508,367
center,10,359,404
center,11,396,404
center,12,434,404
center,13,471,405
center,14,508,404
center,15,358,442
center,16,396,442
center,17,434,442
center,18,471,442
center,19,508,442
center,20,358,479
center,21,395,479
center,22,433,479
center,23,471,479
center,24,508,479
